reviewers,messages,len_messages,churn,revisions,files,duration,len_description,inline_comments,,,,,,,,,,,,,,,,,
3,17,515,699,5,49,45.56056,453,6,,,,,,,,,,,,,,,,,
23,52,8439,38,2,2,45.74083,295,6,,,,,,,,,,,,,,,,,
8,20,535,126,7,1,186.1319,203,7,,,,,,,,,,,,,,,,,
5,17,613,133,6,1,122.2686,231,14,,,,,,,,,,,,,,,,,
3,5,148,11,2,3,171.7039,353,0,,,,,,,,,,,,,,,,,
3,4,466,68,1,1,2016.127,302,2,,,,,,,,,,,,,,,,,
3,11,264,3307,7,44,189.5381,91,0,,,,,,,,,,,,,,,,,
17,17,638,105,5,1,338.7656,246,5,,,,,,,,,,,,,,,,,
12,54,2991,182,14,1,675.6139,177,114,,,,,,,,,,,,,,,,,
6,12,548,452,1,1,2382.748,275,0,,,,,,,,,,,,,,,,,
4,15,732,39,7,1,91.06083,356,10,,,,,,,,,,,,,,,,,
6,19,1411,61,7,1,796.5119,176,4,,,,,,,,,,,,,,,,,
8,32,1539,94,15,4,287.9292,120,6,,,,,,,,,,,,,,,,,
10,49,1363,629,29,5,333.1269,309,9,,,,,,,,,,,,,,,,,
8,56,2398,425,28,5,804.8453,338,13,,,,,,,,,,,,,,,,,
4,8,628,540,3,24,331.5289,596,0,,,,,,,,,,,,,,,,,
8,13,443,42,2,2,381.7006,265,8,,,,,,,,,,,,,,,,,
6,12,818,92,2,1,578.6881,330,4,,,,,,,,,,,,,,,,,
5,6,168,30,2,1,297.3481,89,0,,,,,,,,,,,,,,,,,
5,20,592,190,8,6,586.5406,214,18,,,,,,,,,,,,,,,,,
12,42,2146,23,10,1,993.0325,545,32,,,,,,,,,,,,,,,,,
7,13,984,17,2,4,147.9242,291,0,,,,,,,,,,,,,,,,,
6,21,730,742,8,14,157.9872,1068,11,,,,,,,,,,,,,,,,,
2,2,58,40,1,1,29.87417,235,0,,,,,,,,,,,,,,,,,
6,23,1022,510,14,11,248.8564,111,3,,,,,,,,,,,,,,,,,
1,2,69,464,1,6,0.489167,347,0,,,,,,,,,,,,,,,,,
6,25,1133,262,8,3,415.9692,430,17,,,,,,,,,,,,,,,,,
18,106,5296,150,20,1,1906.068,218,146,,,,,,,,,,,,,,,,,
6,8,441,113,3,1,240.1814,97,2,,,,,,,,,,,,,,,,,
7,27,1137,85,11,2,494.7461,495,17,,,,,,,,,,,,,,,,,
4,14,428,761,5,2,576.9106,202,1,,,,,,,,,,,,,,,,,
7,15,1554,24,3,3,176.4369,104,2,,,,,,,,,,,,,,,,,
2,3,111,24,1,1,38.21333,113,0,,,,,,,,,,,,,,,,,
4,18,674,475,8,6,164.9194,616,18,,,,,,,,,,,,,,,,,
5,11,5210,99,4,2,127.6106,346,0,,,,,,,,,,,,,,,,,
7,13,343,53,6,1,170.6244,288,0,,,,,,,,,,,,,,,,,
24,25,3230,4,1,1,126.0508,109,0,,,,,,,,,,,,,,,,,
5,9,1045,98,3,1,960.5694,212,0,,,,,,,,,,,,,,,,,
13,70,15705,593,9,20,598.7131,458,28,,,,,,,,,,,,,,,,,
7,37,2764,1166,9,9,389.2656,620,39,,,,,,,,,,,,,,,,,
5,8,527,159,2,1,150.1569,309,11,,,,,,,,,,,,,,,,,
11,6,154,240,1,2,5.174444,314,0,,,,,,,,,,,,,,,,,
2,4,117,47,1,1,107.2608,211,0,,,,,,,,,,,,,,,,,
3,8,210,53,4,1,349.4169,288,0,,,,,,,,,,,,,,,,,
6,16,456,87,6,6,24.13028,783,2,,,,,,,,,,,,,,,,,
6,57,10724,468,8,19,1543.955,82,6,,,,,,,,,,,,,,,,,
1,4,107,30,2,2,0.353889,329,0,,,,,,,,,,,,,,,,,
2,3,84,18,1,1,0.717778,84,0,,,,,,,,,,,,,,,,,
3,4,122,18,1,1,1.066944,84,0,,,,,,,,,,,,,,,,,
4,7,191,216,1,1,323.0969,438,3,,,,,,,,,,,,,,,,,
2,14,337,79,10,2,736.4378,330,2,,,,,,,,,,,,,,,,,
11,50,17090,386,10,3,678.9992,922,12,,,,,,,,,,,,,,,,,
6,12,836,40,3,1,616.6622,198,2,,,,,,,,,,,,,,,,,
9,49,1611,601,15,9,757.9339,558,56,,,,,,,,,,,,,,,,,
4,8,296,17,2,1,355.2592,502,8,,,,,,,,,,,,,,,,,
1,2,58,148,1,2,0.713333,385,0,,,,,,,,,,,,,,,,,
6,20,849,644,9,23,575.6603,163,5,,,,,,,,,,,,,,,,,
4,26,2068,120,13,1,49.01361,143,8,,,,,,,,,,,,,,,,,
11,37,1183,308,11,5,241.9456,406,2,,,,,,,,,,,,,,,,,
9,23,8625,207,3,8,178.9556,273,4,,,,,,,,,,,,,,,,,
10,41,13545,207,5,4,349.4581,230,33,,,,,,,,,,,,,,,,,
12,83,29697,204,9,3,484.1017,587,68,,,,,,,,,,,,,,,,,
10,6,188,190,1,1,30.84583,205,1,,,,,,,,,,,,,,,,,
11,13,407,5,2,1,195.6278,480,3,,,,,,,,,,,,,,,,,
18,61,3504,134,9,1,698.5453,210,102,,,,,,,,,,,,,,,,,
1,3,79,311,2,2,17.94778,557,0,,,,,,,,,,,,,,,,,
1,2,58,503,1,4,0.356389,524,0,,,,,,,,,,,,,,,,,
4,11,445,221,1,4,90.06528,1172,0,,,,,,,,,,,,,,,,,
9,14,1348,715,2,10,291.5961,610,9,,,,,,,,,,,,,,,,,
5,6,157,109,2,2,42.35778,270,0,,,,,,,,,,,,,,,,,
3,6,163,86,3,1,73.2875,900,0,,,,,,,,,,,,,,,,,
3,15,4548,631,2,5,3386.199,515,0,,,,,,,,,,,,,,,,,
3,4,217,63,1,1,15.03889,104,0,,,,,,,,,,,,,,,,,
5,11,423,63,4,5,42.09778,261,11,,,,,,,,,,,,,,,,,
2,3,84,140,1,1,429.1628,228,0,,,,,,,,,,,,,,,,,
3,9,210,271,4,4,672.8669,186,0,,,,,,,,,,,,,,,,,
3,5,146,509,2,6,502.0639,161,0,,,,,,,,,,,,,,,,,
3,5,131,514,2,2,502.9436,304,0,,,,,,,,,,,,,,,,,
3,8,219,228,3,3,502.6764,181,0,,,,,,,,,,,,,,,,,
2,4,120,160,2,2,503.6025,230,0,,,,,,,,,,,,,,,,,
2,6,147,569,4,6,504.4131,180,0,,,,,,,,,,,,,,,,,
3,8,227,7,2,1,134.0558,176,3,,,,,,,,,,,,,,,,,
6,11,336,144,3,1,1.981667,250,5,,,,,,,,,,,,,,,,,
12,18,751,54,6,4,273.1983,273,19,,,,,,,,,,,,,,,,,
4,11,283,57,5,1,435.47,217,0,,,,,,,,,,,,,,,,,
1,2,64,739,1,11,0.694722,194,0,,,,,,,,,,,,,,,,,
2,4,105,41,2,1,175.3928,210,0,,,,,,,,,,,,,,,,,
5,18,1495,54,5,3,1181.368,221,1,,,,,,,,,,,,,,,,,
2,9,243,12,6,1,150.4708,208,0,,,,,,,,,,,,,,,,,
8,30,1574,84,10,3,454.6106,167,6,,,,,,,,,,,,,,,,,
8,25,5310,213,2,3,297.2683,228,1,,,,,,,,,,,,,,,,,
7,13,532,452,2,2,314.3511,172,22,,,,,,,,,,,,,,,,,
4,9,1435,142,3,1,49.01694,181,8,,,,,,,,,,,,,,,,,
10,48,2238,168,13,5,2251.803,324,9,,,,,,,,,,,,,,,,,
2,11,1500,260,5,56,7.603611,380,1,,,,,,,,,,,,,,,,,
19,56,9208,99,4,1,279.8767,411,1,,,,,,,,,,,,,,,,,
6,14,540,142,3,5,109.6506,318,1,,,,,,,,,,,,,,,,,
6,15,730,426,4,7,96.99917,495,6,,,,,,,,,,,,,,,,,
9,24,1071,251,4,7,335.9936,309,23,,,,,,,,,,,,,,,,,
13,154,54004,66,28,1,789.0386,219,51,,,,,,,,,,,,,,,,,
21,138,21013,390,10,1,195.1006,210,62,,,,,,,,,,,,,,,,,
4,39,7071,2710,11,42,695.8814,1382,91,,,,,,,,,,,,,,,,,
5,31,5852,155,10,5,28.00972,257,1,,,,,,,,,,,,,,,,,
4,6,188,101,4,6,983.5508,299,0,,,,,,,,,,,,,,,,,
1,2,231,2524,1,41,2.363056,407,0,,,,,,,,,,,,,,,,,
6,41,3240,73,12,2,143.3444,655,29,,,,,,,,,,,,,,,,,
10,46,1933,353,12,11,426.3561,640,11,,,,,,,,,,,,,,,,,
8,38,12107,217,7,2,280.3939,205,6,,,,,,,,,,,,,,,,,
2,5,126,290,3,4,65.10306,350,0,,,,,,,,,,,,,,,,,
2,3,70,19,1,1,12.91056,416,0,,,,,,,,,,,,,,,,,
2,3,70,50,1,2,13.01167,400,0,,,,,,,,,,,,,,,,,
13,27,2139,36,7,1,351.405,655,15,,,,,,,,,,,,,,,,,
1,2,58,704,1,1,26.80333,359,0,,,,,,,,,,,,,,,,,
2,3,80,143,1,1,0.275556,325,0,,,,,,,,,,,,,,,,,
9,48,2863,45,10,1,553.9053,260,32,,,,,,,,,,,,,,,,,
5,4,164,16,1,1,17.65861,88,0,,,,,,,,,,,,,,,,,
6,10,2424,201,1,3,23.73806,839,12,,,,,,,,,,,,,,,,,
11,38,1627,76,12,4,313.565,363,19,,,,,,,,,,,,,,,,,
8,28,10168,378,8,2,426.3167,216,6,,,,,,,,,,,,,,,,,
1,2,68,38931,1,397,0.462778,306,0,,,,,,,,,,,,,,,,,
8,20,554,287,9,4,183.4481,305,0,,,,,,,,,,,,,,,,,
2,3,102,78,1,5,3.005278,208,0,,,,,,,,,,,,,,,,,
2,5,436,96,1,1,323.2261,237,0,,,,,,,,,,,,,,,,,
4,3,84,234,1,1,0.3175,125,0,,,,,,,,,,,,,,,,,
4,10,619,8,2,2,146.5975,207,1,,,,,,,,,,,,,,,,,
7,31,9396,6098,12,58,1791.796,354,0,,,,,,,,,,,,,,,,,
18,266,98290,128,59,3,1114.11,187,69,,,,,,,,,,,,,,,,,
4,11,518,163,5,2,845.7856,92,2,,,,,,,,,,,,,,,,,
4,4,110,315,1,2,1.085,131,0,,,,,,,,,,,,,,,,,
3,4,110,8,1,1,54.42194,133,0,,,,,,,,,,,,,,,,,
5,12,347,214,5,2,0.766111,139,3,,,,,,,,,,,,,,,,,
5,6,308,206,1,14,39.96472,276,2,,,,,,,,,,,,,,,,,
9,31,2143,302,7,5,1829.751,378,51,,,,,,,,,,,,,,,,,
5,7,320,17,3,1,16.82667,118,0,,,,,,,,,,,,,,,,,
4,7,238,161,2,12,113.6175,262,6,,,,,,,,,,,,,,,,,
8,11,491,196,4,1,246.4083,566,7,,,,,,,,,,,,,,,,,
16,281,96195,45,59,2,927.3669,316,81,,,,,,,,,,,,,,,,,
3,7,177,30,1,3,17.42167,178,0,,,,,,,,,,,,,,,,,
2,7,234,30,5,3,105.2214,109,0,,,,,,,,,,,,,,,,,
5,16,8606,943,2,2,80.14083,344,0,,,,,,,,,,,,,,,,,
8,14,840,16,4,1,647.8347,230,5,,,,,,,,,,,,,,,,,
5,5,131,49,2,1,66.88667,278,0,,,,,,,,,,,,,,,,,
3,4,110,18,1,1,4.254722,267,0,,,,,,,,,,,,,,,,,
7,10,432,6,3,1,816.0542,359,4,,,,,,,,,,,,,,,,,
4,11,307,359,3,7,141.6936,154,4,,,,,,,,,,,,,,,,,
1,4,115,723,3,7,14.06917,113,0,,,,,,,,,,,,,,,,,
1,2,58,215,1,2,0.141111,105,0,,,,,,,,,,,,,,,,,
17,244,91478,158,49,4,742.5483,373,60,,,,,,,,,,,,,,,,,
19,379,138786,71,72,2,1077.222,220,142,,,,,,,,,,,,,,,,,
7,14,648,28,3,1,458.0997,304,8,,,,,,,,,,,,,,,,,
8,9,408,108,2,2,189.9575,374,11,,,,,,,,,,,,,,,,,
5,13,466,144,5,3,100.9031,610,3,,,,,,,,,,,,,,,,,
4,11,374,12,5,2,305.8558,246,0,,,,,,,,,,,,,,,,,
1,2,58,293,1,12,0.1425,315,0,,,,,,,,,,,,,,,,,
3,4,247,176,1,2,61.76528,237,1,,,,,,,,,,,,,,,,,
8,14,652,1052,4,24,149.0881,564,4,,,,,,,,,,,,,,,,,
3,4,105,174,3,6,198.6428,320,0,,,,,,,,,,,,,,,,,
16,247,77041,27,43,1,1030.168,334,51,,,,,,,,,,,,,,,,,
20,85,10329,165,6,20,1567.188,453,15,,,,,,,,,,,,,,,,,
4,12,799,2046,5,20,141.8922,479,4,,,,,,,,,,,,,,,,,
1,2,58,97,1,3,0.838333,206,0,,,,,,,,,,,,,,,,,
1,2,58,128,1,6,15.58028,191,0,,,,,,,,,,,,,,,,,
7,30,2839,50,5,3,976.6492,380,4,,,,,,,,,,,,,,,,,
3,6,522,213,3,17,78.17167,906,0,,,,,,,,,,,,,,,,,
9,24,1331,16,6,2,614.6342,460,2,,,,,,,,,,,,,,,,,
7,8,892,288,3,8,31.54778,96,8,,,,,,,,,,,,,,,,,
5,6,666,15,1,3,198.9575,604,0,,,,,,,,,,,,,,,,,
6,4,187,437,2,4,28.43333,162,0,,,,,,,,,,,,,,,,,
1,1,57,820,1,5,3.933056,188,0,,,,,,,,,,,,,,,,,
2,3,172,573,2,25,16.85694,137,0,,,,,,,,,,,,,,,,,
17,131,41236,73,17,3,820.5481,294,8,,,,,,,,,,,,,,,,,
15,58,7488,35,5,1,264.7589,237,0,,,,,,,,,,,,,,,,,
4,5,260,650,3,1,13.33944,143,0,,,,,,,,,,,,,,,,,
4,7,351,126,3,9,23.9675,370,2,,,,,,,,,,,,,,,,,
4,8,516,153,2,8,18.43833,191,5,,,,,,,,,,,,,,,,,
7,17,1563,482,6,1,135.6808,357,9,,,,,,,,,,,,,,,,,
6,8,448,1237,2,3,173.215,190,0,,,,,,,,,,,,,,,,,
3,6,214,1148,3,31,306.2428,211,4,,,,,,,,,,,,,,,,,
5,21,841,22,8,1,509.9431,422,4,,,,,,,,,,,,,,,,,
1,1,57,3946,1,46,0.541111,252,0,,,,,,,,,,,,,,,,,
1,1,60,17,1,1,0.546667,197,0,,,,,,,,,,,,,,,,,
8,24,8455,275,3,1,216.2992,1106,8,,,,,,,,,,,,,,,,,
7,11,1428,20,1,1,65.6125,95,0,,,,,,,,,,,,,,,,,
2,4,148,73,1,4,26.30861,479,0,,,,,,,,,,,,,,,,,
7,14,1719,60,4,2,159.8406,309,3,,,,,,,,,,,,,,,,,
6,10,1126,45,3,3,104.8839,454,0,,,,,,,,,,,,,,,,,
6,8,459,228,4,6,44.51583,102,3,,,,,,,,,,,,,,,,,
9,29,1796,7204,9,34,335.3072,168,116,,,,,,,,,,,,,,,,,
4,13,546,2289,7,24,312.2667,118,7,,,,,,,,,,,,,,,,,
1,3,310,1305,1,72,1.3075,420,14,,,,,,,,,,,,,,,,,
5,14,525,522,9,14,643.4256,499,0,,,,,,,,,,,,,,,,,
6,14,509,11,9,1,643.5419,216,1,,,,,,,,,,,,,,,,,
5,15,503,19,9,1,643.5294,224,0,,,,,,,,,,,,,,,,,
5,16,571,58,10,5,642.9814,212,0,,,,,,,,,,,,,,,,,
4,16,613,26,10,1,643.0875,216,0,,,,,,,,,,,,,,,,,
4,11,511,409,7,14,165.5689,527,1,,,,,,,,,,,,,,,,,
3,5,349,383,2,13,23.61333,416,1,,,,,,,,,,,,,,,,,
3,15,396,944,11,11,569.1006,138,6,,,,,,,,,,,,,,,,,
9,22,3010,157,6,1,210.1492,416,24,,,,,,,,,,,,,,,,,
10,30,4430,70,5,5,1342.287,459,11,,,,,,,,,,,,,,,,,
7,18,5143,506,2,6,141.7397,560,10,,,,,,,,,,,,,,,,,
5,8,566,88,3,7,215.6728,525,0,,,,,,,,,,,,,,,,,
2,2,70,741,1,20,162.3836,119,0,,,,,,,,,,,,,,,,,
7,10,436,14,3,1,73.33722,259,4,,,,,,,,,,,,,,,,,
8,16,1986,30,2,2,136.9633,264,0,,,,,,,,,,,,,,,,,
3,10,463,32,4,1,1005.897,141,0,,,,,,,,,,,,,,,,,
5,18,1060,170,6,1,2978.406,90,0,,,,,,,,,,,,,,,,,
8,29,3345,57,5,1,165.4819,232,2,,,,,,,,,,,,,,,,,
5,30,1385,874,12,1,358.4853,115,69,,,,,,,,,,,,,,,,,
8,15,832,81,6,4,67.46472,86,1,,,,,,,,,,,,,,,,,
5,19,1542,125,5,5,345.3883,468,9,,,,,,,,,,,,,,,,,
6,12,558,89,3,24,818.1497,278,9,,,,,,,,,,,,,,,,,
6,15,1379,109,4,1,20.67833,208,9,,,,,,,,,,,,,,,,,
6,17,5564,229,3,1,223.7267,973,0,,,,,,,,,,,,,,,,,
11,25,6233,201,2,1,242.4442,660,8,,,,,,,,,,,,,,,,,
3,14,1623,9,4,1,249.5722,191,4,,,,,,,,,,,,,,,,,
5,10,655,89,4,1,2402.034,107,1,,,,,,,,,,,,,,,,,
5,12,884,948,4,5,97.8325,1986,47,,,,,,,,,,,,,,,,,
5,4,192,1185,1,23,7.515278,229,0,,,,,,,,,,,,,,,,,
2,7,262,14,4,1,52.69528,93,5,,,,,,,,,,,,,,,,,
5,4,339,91,1,5,201.0139,215,0,,,,,,,,,,,,,,,,,
4,5,250,61,2,1,10.25111,162,0,,,,,,,,,,,,,,,,,
4,7,467,1762,2,18,81.96667,225,2,,,,,,,,,,,,,,,,,
5,15,646,66,8,4,90.52861,99,6,,,,,,,,,,,,,,,,,
8,50,3191,82,16,2,1792.151,415,21,,,,,,,,,,,,,,,,,
1,1,57,127,1,4,39.11,486,0,,,,,,,,,,,,,,,,,
6,14,4174,24,2,1,1202.174,175,2,,,,,,,,,,,,,,,,,
4,10,595,5,3,1,27.13861,245,3,,,,,,,,,,,,,,,,,
25,193,25134,111,19,2,2751.397,160,71,,,,,,,,,,,,,,,,,
9,14,1621,647,3,1,476.3692,264,6,,,,,,,,,,,,,,,,,
4,6,334,565,3,19,26.00639,121,0,,,,,,,,,,,,,,,,,
5,25,2427,698,8,24,331.0367,121,5,,,,,,,,,,,,,,,,,
4,24,3507,48,8,6,456.1464,789,5,,,,,,,,,,,,,,,,,
9,52,3950,382,20,14,107.4106,745,67,,,,,,,,,,,,,,,,,
3,4,170,30,1,1,88.56222,431,0,,,,,,,,,,,,,,,,,
9,8,467,4,2,1,1.743056,87,0,,,,,,,,,,,,,,,,,
4,10,644,335,4,9,311.1775,162,5,,,,,,,,,,,,,,,,,
10,3,84,26,1,5,3.690278,259,0,,,,,,,,,,,,,,,,,
5,5,136,5,1,1,12907.81,155,0,,,,,,,,,,,,,,,,,
5,21,1590,94,3,3,41.73167,283,5,,,,,,,,,,,,,,,,,
2,2,104,40,1,3,25.62444,295,0,,,,,,,,,,,,,,,,,
2,2,119,143,1,3,362.6933,283,0,,,,,,,,,,,,,,,,,
4,11,481,485,6,13,359.2128,521,7,,,,,,,,,,,,,,,,,
4,15,1016,30,5,2,122.6467,144,3,,,,,,,,,,,,,,,,,
7,32,1631,242,8,6,481.5497,487,24,,,,,,,,,,,,,,,,,
3,8,360,213,3,3,41.89528,410,0,,,,,,,,,,,,,,,,,
6,10,448,50,2,1,50.05972,364,0,,,,,,,,,,,,,,,,,
5,7,586,80,3,2,48.28,259,2,,,,,,,,,,,,,,,,,
2,2,84,828,1,11,2.715556,146,0,,,,,,,,,,,,,,,,,
2,3,147,218,1,4,28.34028,163,0,,,,,,,,,,,,,,,,,
2,2,286,147,1,3,335.3281,612,0,,,,,,,,,,,,,,,,,
9,30,11768,51,3,3,542.79,263,2,,,,,,,,,,,,,,,,,
12,24,2761,105,2,5,42.79278,343,1,,,,,,,,,,,,,,,,,
14,81,8831,126,9,2,368.2969,217,2,,,,,,,,,,,,,,,,,
2,2,119,92,1,17,15.25444,105,0,,,,,,,,,,,,,,,,,
9,39,10260,28,8,3,538.5344,359,0,,,,,,,,,,,,,,,,,
11,20,1515,281,4,4,418.6917,214,0,,,,,,,,,,,,,,,,,
6,22,1238,565,10,21,475.8314,99,23,,,,,,,,,,,,,,,,,
5,7,606,13,2,1,78.15806,147,0,,,,,,,,,,,,,,,,,
7,20,1383,273,7,2,176.1144,320,2,,,,,,,,,,,,,,,,,
5,14,1006,542,4,19,164.6925,348,24,,,,,,,,,,,,,,,,,
5,15,5586,30,5,3,508.7219,170,0,,,,,,,,,,,,,,,,,
8,16,956,32,4,2,64.70083,446,0,,,,,,,,,,,,,,,,,
7,8,489,209,2,1,75.5375,146,0,,,,,,,,,,,,,,,,,
5,4,228,5,1,1,237.8578,150,0,,,,,,,,,,,,,,,,,
4,4,279,149,1,4,17.73889,121,0,,,,,,,,,,,,,,,,,
6,21,4021,289,5,3,572.7903,263,13,,,,,,,,,,,,,,,,,
8,28,1777,924,9,12,165.6553,121,6,,,,,,,,,,,,,,,,,
2,2,109,99,1,13,10.73444,347,0,,,,,,,,,,,,,,,,,
4,16,686,287,7,5,343.0997,209,8,,,,,,,,,,,,,,,,,
3,10,550,21,4,4,48.26056,454,4,,,,,,,,,,,,,,,,,
15,98,12771,1688,13,42,304.6875,150,0,,,,,,,,,,,,,,,,,
14,18,991,6,3,2,1885.003,202,7,,,,,,,,,,,,,,,,,
6,22,1532,711,6,6,369.3711,499,36,,,,,,,,,,,,,,,,,
5,26,1500,1072,14,33,238.7831,889,0,,,,,,,,,,,,,,,,,
3,4,467,7,1,1,65.45444,167,0,,,,,,,,,,,,,,,,,
4,9,320,407,5,2,198.2647,235,0,,,,,,,,,,,,,,,,,
3,7,302,143,1,5,48.73889,152,0,,,,,,,,,,,,,,,,,
13,44,4131,24,7,2,1180.635,174,2,,,,,,,,,,,,,,,,,
7,27,1458,23,10,1,2552.32,166,8,,,,,,,,,,,,,,,,,
9,16,812,148,5,3,2550.598,257,10,,,,,,,,,,,,,,,,,
6,11,2338,121,3,5,301.9711,307,3,,,,,,,,,,,,,,,,,
10,36,3504,39,11,1,273.2233,88,10,,,,,,,,,,,,,,,,,
6,26,1306,710,13,16,361.2367,500,0,,,,,,,,,,,,,,,,,
7,49,3928,161,10,4,842.1542,382,4,,,,,,,,,,,,,,,,,
4,5,208,26,3,1,66.70861,227,0,,,,,,,,,,,,,,,,,
4,10,435,6,3,1,85.67111,247,4,,,,,,,,,,,,,,,,,
6,14,626,382,5,7,166.5839,440,3,,,,,,,,,,,,,,,,,
3,5,477,10,2,2,62.06889,185,0,,,,,,,,,,,,,,,,,
7,14,791,10,4,1,14.42833,216,4,,,,,,,,,,,,,,,,,
5,8,559,13,3,1,92.07944,229,0,,,,,,,,,,,,,,,,,
4,9,355,18,2,1,63.78917,197,8,,,,,,,,,,,,,,,,,
1,1,57,171,1,5,0.086944,87,0,,,,,,,,,,,,,,,,,
6,5,255,252,3,1,70.41222,86,0,,,,,,,,,,,,,,,,,
7,32,12665,401,6,16,710.11,291,10,,,,,,,,,,,,,,,,,
14,84,7357,35,22,1,1339.359,830,55,,,,,,,,,,,,,,,,,
3,5,296,234,2,1,8.2175,162,0,,,,,,,,,,,,,,,,,
4,14,1405,312,5,2,166.9378,382,9,,,,,,,,,,,,,,,,,
6,5,351,288,1,1,10.31667,482,0,,,,,,,,,,,,,,,,,
5,8,622,34,2,1,676.6003,89,2,,,,,,,,,,,,,,,,,
5,8,561,29,2,2,30.49472,207,0,,,,,,,,,,,,,,,,,
5,9,462,36,2,1,58.98833,428,4,,,,,,,,,,,,,,,,,
4,26,1037,258,13,1,173.0725,1053,39,,,,,,,,,,,,,,,,,
3,11,390,874,8,9,355.6883,403,9,,,,,,,,,,,,,,,,,
2,10,264,216,8,1,364.1675,523,0,,,,,,,,,,,,,,,,,
6,17,1056,388,7,6,133.0078,151,44,,,,,,,,,,,,,,,,,
3,7,365,21,3,1,122.4314,312,3,,,,,,,,,,,,,,,,,
3,11,664,30,3,1,121.8536,396,5,,,,,,,,,,,,,,,,,
4,3,132,20,1,2,162.6544,242,0,,,,,,,,,,,,,,,,,
5,6,298,218,3,2,65.49139,74,0,,,,,,,,,,,,,,,,,
5,31,17364,56,10,3,345.3378,483,4,,,,,,,,,,,,,,,,,
4,13,747,-1,5,6,41.64889,211,11,,,,,,,,,,,,,,,,,
6,24,1209,137,7,1,239.5033,189,4,,,,,,,,,,,,,,,,,
4,7,355,45,2,3,521.8447,327,0,,,,,,,,,,,,,,,,,
4,13,831,13,2,1,65.18389,79,3,,,,,,,,,,,,,,,,,
7,18,1797,10,3,1,106.4997,86,3,,,,,,,,,,,,,,,,,
7,23,2521,11,3,1,106.4928,133,4,,,,,,,,,,,,,,,,,
3,9,559,298,2,13,82.24639,373,14,,,,,,,,,,,,,,,,,
8,20,1584,779,6,12,285.7872,609,21,,,,,,,,,,,,,,,,,
10,72,21131,66,9,9,238.7006,603,25,,,,,,,,,,,,,,,,,
4,14,658,293,5,3,339.97,321,4,,,,,,,,,,,,,,,,,
5,10,447,105,6,10,56.22194,214,1,,,,,,,,,,,,,,,,,
4,7,331,37,2,1,101.3339,161,4,,,,,,,,,,,,,,,,,
7,5,720,11,1,1,14.32,141,0,,,,,,,,,,,,,,,,,
9,9,503,41,3,3,103.2711,523,0,,,,,,,,,,,,,,,,,
4,22,711,793,15,7,821.3681,336,13,,,,,,,,,,,,,,,,,
7,7,1237,12,2,1,2.033333,98,0,,,,,,,,,,,,,,,,,
8,11,652,209,2,6,62.37944,148,0,,,,,,,,,,,,,,,,,
5,7,407,23,2,2,209.1136,507,0,,,,,,,,,,,,,,,,,
4,3,422,134,1,3,116.2606,253,0,,,,,,,,,,,,,,,,,
7,15,1200,610,2,7,76.27778,209,5,,,,,,,,,,,,,,,,,
2,7,388,255,2,2,71.69139,141,3,,,,,,,,,,,,,,,,,
8,13,2077,11,3,1,50.64167,128,0,,,,,,,,,,,,,,,,,
8,14,2204,9,3,1,50.64167,137,0,,,,,,,,,,,,,,,,,
8,15,1694,11,2,1,50.92917,140,2,,,,,,,,,,,,,,,,,
3,2,104,25,1,1,46.51833,269,0,,,,,,,,,,,,,,,,,
4,16,1623,72,6,2,360.5631,283,10,,,,,,,,,,,,,,,,,
4,3,181,225,1,2,44.65111,78,0,,,,,,,,,,,,,,,,,
4,5,3901,121,2,5,58.48917,419,0,,,,,,,,,,,,,,,,,
2,10,477,76,4,2,60.19139,465,0,,,,,,,,,,,,,,,,,
3,11,541,453,4,7,45.49222,319,4,,,,,,,,,,,,,,,,,
3,5,187,46,4,2,73.79139,346,1,,,,,,,,,,,,,,,,,
3,20,1025,141,6,3,51.80028,158,7,,,,,,,,,,,,,,,,,
4,29,1341,433,12,12,1054.639,292,31,,,,,,,,,,,,,,,,,
4,18,1100,413,6,4,98.47722,188,15,,,,,,,,,,,,,,,,,
4,18,979,813,6,14,122.4353,379,25,,,,,,,,,,,,,,,,,
3,2,283,91,1,1,143.5875,473,0,,,,,,,,,,,,,,,,,
4,9,544,21,3,2,96.67028,130,2,,,,,,,,,,,,,,,,,
5,45,8384,28,13,1,2123.595,247,2,,,,,,,,,,,,,,,,,
11,72,11812,130,16,4,2128.949,204,34,,,,,,,,,,,,,,,,,
3,20,707,47,8,1,217.155,439,9,,,,,,,,,,,,,,,,,
4,14,801,175,5,2,1056.693,532,4,,,,,,,,,,,,,,,,,
5,20,1309,53,6,8,552.6011,244,6,,,,,,,,,,,,,,,,,
4,10,430,18,1,3,59.77889,536,3,,,,,,,,,,,,,,,,,
6,4,283,16,1,1,180.1928,277,0,,,,,,,,,,,,,,,,,
3,9,1036,93,4,1,672.9111,124,0,,,,,,,,,,,,,,,,,
3,2,104,91,1,1,4.169444,473,0,,,,,,,,,,,,,,,,,
11,40,2872,74,7,2,506.7936,243,12,,,,,,,,,,,,,,,,,
5,16,853,6,6,1,72.47944,131,2,,,,,,,,,,,,,,,,,
3,7,258,9,1,1,169.7306,272,0,,,,,,,,,,,,,,,,,
5,10,581,20,4,1,71.24389,512,5,,,,,,,,,,,,,,,,,
9,22,1567,115,6,5,241.7236,314,4,,,,,,,,,,,,,,,,,
3,14,2402,80,4,1,2256.92,383,3,,,,,,,,,,,,,,,,,
